polymarket_id,kalshi_id,polymarket_question,kalshi_question,polymarket_yes,kalshi_yes,yes_aligned,normalized_gap,priceable,same_event,same_contract,stage,triage_label,triage_reason,category,polymarket_volume,kalshi_volume,liquidity_floor_passed
0xece9ba8a439ff9328741e56f112c78ae433a709a66acbb2580322f0413868cde,KXCHGDPYOY-26JUL15-T5.8,Will China GDP growth in Q2 2026 be between 5.8% and 6.1%?,China GDP growth rate YoY for Q2 2026 (Q2 2026),0.0025,0.1000,true,0.0975,false,true,false,topical_overlap,,Different thresholds for resolution criteria.,Economics,9350,0,true
0x9c383679be7457a7768b47da5484cc89bedba5b68c3a4b048a9ac0426c577221,KX2028DRUN-28-JSTE,Will Jon Stewart announce a Presidential run before 2027?,Who will run for the Democratic presidential nomination in 2028? (For the 2028 election),0.0430,0.1400,true,0.0970,true,true,false,topical_overlap,,Different specific roles but same underlying event.,Elections,3070,1856,true
0x5ae264c7a5977df65eca569e84f83aa52922bf9465f23dd69bc8b0b4a27fdf3c,KXPUTINZELENSKYYLOCATION-28-UKR,Will Zelenskyy and Putin meet next in Ukraine before 2027?,Where will Putin and Zelenskyy next meet? — Ukraine,0.0030,0.1000,true,0.0970,false,true,false,topical_overlap,,Different resolution criteria regarding meeting location.,Social,196963,68,true
0xb5574c0e233906ecd6dd2c9c3e309509124aa864f6f6a793e70c39b98efb0558,KXTOPAI-27-JAN01-ALIB,Will Alibaba be the first company to have an AI model hit 1550 on Chatbot Arena in 2026?,Which companies will have a top-ranked AI model this year? (In 2026),0.0030,0.1000,true,0.0970,false,true,false,topical_overlap,,Different ranking criteria and platforms for AI models.,Science and Technology,10283,1061,true
0xd52104cf9d7d48ee086311291b50dfc2d5ec299f5792c3b0a4a92fe0099adde9,KXF1SPRINTTOP5-BRIGP26-BOR,Will Gabriel Bortoleto win the Sprint at the 2026 F1 British Grand Prix?,British Grand Prix Sprint Race: Top 5 Finishers (British Grand Prix 2026),0.0035,0.1000,true,0.0965,false,true,false,topical_overlap,,Different resolution criteria for race outcomes.,Sports,114,0,true
0x6e003c15210b25e867931fdf51d3c2de23d4d9b17c69f7e1701ba45aa871f4b5,KXPUTINZELENSKYYLOCATION-28-RUS,Will Zelenskyy and Putin meet next in Russia before 2027?,Where will Putin and Zelenskyy next meet? — Russia,0.0045,0.1000,true,0.0955,false,true,false,topical_overlap,,Different resolution criteria regarding meeting location.,Social,154448,42,true
0xb7867ccbeebaaa4a51278c4b7bb08c5d7de8e5d4e48f6150f03cc776dce2f817,KXFIELDS-26-JTSI,Will Jacob Tsimerman win the 2026 Fields Medal?,Who will win the Fields Medal in 2026? (Before 2026),0.7150,0.8100,true,0.0950,true,true,true,apparent_fee_clearing_gap,scope_mismatch,Different resolution criteria regarding the winner's identity.,Science and Technology,55301,11200,true
0xe9d5951a24d600d04dcfbc0288e29aae97d315f1b8f4d340e07ab0ca4f1fcc87,KXCS2MAP-26JUN300900GHYAW-2-GH,Counter-Strike: Yawara Esports vs Game Hunters - Map 2 Winner,Game Hunters vs. Yawara Esports: Map 2 — Game Hunters,0.7650,0.3300,false,0.0950,true,true,true,apparent_fee_clearing_gap,scope_mismatch,Different resolution criteria for the same match outcome.,Sports,15915,397,true
0x5452c1f566951a718d0cbe41604b9f344d1a978eefbe0793ad1d857e65c6fffc,KXWCPLAYERGOALS-26USA-CPULISIC,Will Christian Pulisic score a goal at the 2026 FIFA World Cup?,USA: Goalscorers (USA),0.5750,0.6700,true,0.0950,true,true,true,apparent_fee_clearing_gap,scope_mismatch,Different resolution criteria for goalscorers.,Sports,8511,161,true
0x8e76a516d0d4e04d447f0dbd885dada6d8edcf1f4265f07ff790003048202a31,KXMLBNLCPOTY-26-MHAR,Will Michael Harris II win the 2026 NL Comeback Player of the Year award?,NL Comeback Player of the Year Winner? — Michael Harris II,0.2750,0.1800,true,0.0950,true,true,true,semantic_survivor,semantic_survivor,"Same contract, directly comparable, with a real exploitable mispricing.",Sports,130782,620,true
0xe10c885ea5ebabad8d5f288fa259a6c3585bba7ee4a337f56526e9c1546a8f45,KXWCCORNERS-26JUN30MEXECU-8,Mexico vs. Ecuador: Mexico O/U 4.5 Corners,Mexico vs Ecuador: Total Corners (MEX vs ECU (Jun 30)),0.4250,0.5200,true,0.0950,true,true,true,apparent_fee_clearing_gap,scope_mismatch,Different resolution criteria for total corners.,Sports,3405,5740,true
0x2c8522d929242e1e97a4a65b87403a66ce02c4fcddd430de6123360146fbfd44,KXATPSETWINNER-26JUN29MOUGIR-1-GIR,Wimbledon ATP: Corentin Moutet vs Marcos Giron,Corentin Moutet vs Marcos Giron: Set 1 Winner — Marcos Giron,0.4450,0.5400,true,0.0950,true,true,false,topical_overlap,,Different resolution criteria for match outcome.,Sports,28637,246,true
0xd6587cdab5cd947ae9a0ec948252b7ff02564a2561aff0cd49d30d80c9806deb,KXTRUMPPARDON-27JAN01-EHOL,Will Trump pardon Elizabeth Holmes before 2027?,"Who will Trump pardon in 2026? (Before Jan 1, 2027)",0.0750,0.1700,true,0.0950,true,true,false,topical_overlap,,Different deadlines for resolution criteria.,Politics,1356,494,true
0x54701be7ec2f8ae91308ef7ca1e28720f74664e3d3dc446ceef76e86a785e579,KXTRUMPPARDON-27JAN01-KROD,Will Trump pardon Keonne Rodriguez before 2027?,"Who will Trump pardon in 2026? (Before Jan 1, 2027)",0.1450,0.2400,true,0.0950,true,true,true,semantic_survivor,semantic_survivor,"Same event, directly comparable with a real exploitable mispricing.",Politics,9885,936,true
0xa5405d639b4de1aec329157c5f6b2e81d193126bb52ff7d0afe6849693dd1ef4,KXBLANCHECOUNT-27-T52,"Will 52 senators vote \Yea\"" for Todd Blanche as Attorney General?""",How many Senators will vote to confirm Todd Blanche as Attorney General? (Before Jan 2027),0.0550,0.1500,true,0.0950,true,true,true,apparent_fee_clearing_gap,scope_mismatch,Different resolution criteria regarding the number of votes.,Politics,44,168,true
0xe56ea36629f22db9d86fffb7a326a1d64750d3da6037ef69dd7d3ff301ff880b,KXBERLINSTATE-26SEP20-GRUN,Will Grüne win the most seats in the 2026 Berlin state elections?,Berlin State Election — Grüne,0.1650,0.2600,true,0.0950,true,true,true,semantic_survivor,semantic_survivor,Both markets refer to Grüne winning in the same election.,Elections,87826,7,true
0x2177e741304dbc6cdb9fe8720d4a8ae2611e00c0bb1ea1d9192683a1b2c9160a,KXWCFURTHESTADVANCING-26SA-BRA,Will Neymar Jr.'s national team advance the furthest at the 2026 FIFA World Cup?,Furthest Advancing South American Nation — Brazil,0.1550,0.2500,true,0.0950,true,true,true,apparent_fee_clearing_gap,scope_mismatch,Different resolution criteria for advancing teams.,Sports,17917,12440,true
0xf51a07868e96beab3c5f83186419255bbfc5a594fd51191ef838421f91be85b1,KXCABOUT-26MAY22-DBUR,Will Doug Burgum be the next to leave the Trump Cabinet before 2027?,Who will leave Trump's Cabinet next? — Doug Burgum,0.1050,0.0100,true,0.0950,true,true,false,topical_overlap,,Different resolution criteria regarding timing.,Politics,179,18,true
0x0bdbc45bf837bd4b6785a7d58750f6a9ffc46ac95fa514198bae416806b63921,KXTOKENLAUNCH-27JAN01-RABB,"Will Rabby launch a token by December 31, 2026?","Who will launch a token this year? (Before Jan 1, 2027)",0.1450,0.2400,true,0.0950,true,true,false,topical_overlap,,Different deadlines and resolution criteria.,Crypto,28967,555,true
0x65e6bbe77f4cfd65fa6c4dc1eb496cc93d0eaef678596c8c8de189a2b07abd90,KXIPOGLEAN-27APR01,Glean IPO before 2027?,When will Glean officially announce an IPO? (Glean),0.1350,0.2300,true,0.0950,true,true,false,topical_overlap,,Different deadlines for IPO confirmation.,Economics,47724,0,true
0x53fb0e949bb1a6225b19557ebaaa2a45581f639fada74a376660e29a9704d601,KXHOUSERACE-MN07-26-D,Will the Democratic Party win the MN-07 House seat?,MN-07 House winner? — Democratic party,0.0850,0.1800,true,0.0950,true,true,true,semantic_survivor,semantic_survivor,"Same contract, directly comparable, with a real exploitable mispricing.",Elections,5317,175,true
0xeec0dcea9df0643a868e9b152752473444ab03d9f6db1440ed66db8e76f93a14,KXWCSCORE-26JUL01ENGCOD-ENG0COD0,Will England vs. DR Congo end in a draw?,England vs Congo DR: Regulation Time Correct Score — Reg Time: Draw 0-0,0.1750,0.0800,true,0.0950,true,true,true,apparent_fee_clearing_gap,scope_mismatch,Different resolution criteria for the same match outcome.,Sports,72278,82,true
0xe1c1ad2a8552dbb0ac83b1baf7986d74849fbef0e209d44efbd2f2e5254e4e75,KXOAIHARDWARE-27-WATCH,Will OpenAI announce a watch in 2026?,What kind of device will Jony Ive and OpenAI announce? (Before 2027),0.1750,0.0800,true,0.0950,true,true,true,apparent_fee_clearing_gap,scope_mismatch,Different resolution criteria regarding the announcement timing.,Science and Technology,37112,255,true
0xa27ff8f214d6cfc8c29c8b8f6e2be5fd25243b8e5ca61321df6fa2b387c0d3ad,KX2028DRUN-28-JFET,Will John Fetterman announce a Presidential run before 2027?,Who will run for the Democratic presidential nomination in 2028? (For the 2028 election),0.1150,0.2100,true,0.0950,true,true,false,topical_overlap,,Different resolution criteria regarding presidential run timing.,Elections,5012,787,true
0xe4fff4b3109f408e782afd5965159d90a887412c2ca74b649fc16321749d002e,KXATPEXACTMATCH-26JUL01AUGPRI-PRI30,Wimbledon ATP: Felix Auger-Aliassime vs Dino Prizmic,Felix Auger-Aliassime vs Dino Prizmic: Exact Match Score — Dino Prizmic wins 3-0,0.8350,0.0700,false,0.0950,true,true,true,apparent_fee_clearing_gap,scope_mismatch,Different resolution criteria for match outcome.,Sports,330,0,true
0x4fc025b0e2b395055bdaa8a291c9760bf78d7f4cd9517496c296f0e09d908486,KXWCCORNERS-26JUN30CIVNOR-10,Côte d'Ivoire vs. Norway: O/U 10.5 Total Corners,Ivory Coast vs Norway: Total Corners (CIV vs NOR (Jun 30)),0.3650,0.5400,false,0.0950,true,true,true,apparent_fee_clearing_gap,scope_mismatch,Different resolution scope for total corners threshold.,Sports,17157,19537,true
0x4e2fbb3d98743a09fba22c6f941475a94bc08f8421641b5482f8fd2b1a82844e,KXWC1HTOTAL-26JUL02ESPAUT-2,Spain vs. Austria: Spain 1st Half O/U 1.5,Spain vs Austria: First Half Total (ESP vs AUT (Jul 2)),0.2550,0.3500,true,0.0950,true,true,true,semantic_survivor,semantic_survivor,"Same event and criteria, clear mispricing.",Sports,44,12,true
0xb4e6e267453558041f62c4114c23df0660b49ca29a1e88f943a79e538ff45845,KXMLBWINS-SD-26-T80,Will the San Diego Padres win more than 80.5 games in the 2026 MLB Regular Season?,San Diego pro baseball wins this season? (2026 season),0.6150,0.7100,true,0.0950,true,true,true,apparent_fee_clearing_gap,scope_mismatch,Different resolution criteria for wins in 2026 season.,Sports,447,6606,true
0x32ca7de3bd329e1cbfcb9017037c4c530d1b28eb6206306c4f6d9bb381fd214a,KXJOINCLUB-26OCT02JALVAREZ-ATM,Will Julian Alvarez stay at Atletico Madrid?,Julian Alvarez: Next Club — Atletico,0.2350,0.6700,false,0.0950,true,true,true,apparent_fee_clearing_gap,scope_mismatch,Different resolution criteria for the same event.,Sports,12065,10995,true
0x787afdd4215ac4b22ec38bf579154f3dd599dda6f39eb34fdf2f6faf0f16d9e2,KXANNARBORMAYORD-26-CTAY,Will Christopher Taylor be the Democratic nominee for the Ann Arbor Mayoral Election?,Ann Arbor Democratic mayoral primary winner? — Christopher Taylor,0.6250,0.7200,true,0.0950,true,true,false,topical_overlap,,Different election years and criteria.,Elections,10253,3359,true
0x48b60dee314c783580a450b88f35e1ca500fd6a7410f1be6a724615f4f389ef4,KXSPACEXCOUNT-26B-180,Will SpaceX have between 180-199 launches in 2026?,How many launches will SpaceX have in 2026? (In 2026),0.0455,0.1400,true,0.0945,true,true,false,topical_overlap,,Different thresholds for resolution criteria.,Companies,58908,12463,true
0xc4c5d3fa06ad4df64a719c8f28a088dd965c2c0c46477f4edcd1ba138c7a8b81,KXZELENSKYYOUT-26OCT01,"Zelenskyy out as Ukraine president by June 30, 2026?",Volodymyr Zelenskyy departure announced? (Before 2027),0.0025,0.0970,true,0.0945,false,true,false,topical_overlap,,Different deadlines for resolution.,Politics,456054,3031,true
0x15a87e41268a8379144e4b100578b15ab253d1d0057d6e623e0f45dc4b689a9b,KXUFCMIDDLEWEIGHTTITLE-26-NIMA,"Will Nassourdine Imavov be the UFC Middleweight Champion on December 31, 2026?","Middleweight Title Holder on Dec 31, 2026? — Nassourdine Imavov",0.2260,0.3200,true,0.0940,true,true,true,semantic_survivor,semantic_survivor,Both markets refer to the same championship status for Imavov.,Sports,13269,5532,true
0xe910559add5162de49f565c9251bb935603bc263cd29a524d5888276a22f7f9a,KXHOUSERACE-CA17-26-R,Will the Republican Party win the CA-17 House seat?,CA-17 House winner? — Republican party,0.0260,0.1200,true,0.0940,true,true,true,semantic_survivor,semantic_survivor,"Same contract, directly comparable, with a real exploitable mispricing.",Elections,2495,63,true
0x04cc3536a0657fd67f14f9f3bd37b9c59d1466ae6842604a0869e9813ff7a9d8,KXPGATOP20-JODC26-NECH,Will Nicolas Echavarria finish in the Top 5 at the 2026 John Deere Classic?,John Deere Classic: Top 20 Finishers (2026 John Deere Classic),0.0060,0.9000,false,0.0940,true,true,false,topical_overlap,,Different finishing position criteria (Top 5 vs Top 20).,Sports,305,3,true
0xb64b5643f8cbc75cc366ea30d42827c0b2133bb58087818b0ee75fa34f705398,KXMLBNLHAARON-26-FTAT,Will Fernando Tatis Jr. win the 2026 National League Hank Aaron Award?,NL Hank Aaron Award Winner? — Fernando Tatis Jr.,0.0070,0.1000,true,0.0930,true,true,true,semantic_survivor,semantic_survivor,"Same contract, directly comparable, with a real exploitable mispricing.",Sports,245,3,true
0x21a83ad85d5579df54f4659abf1a4e7722156b0b04204e77ecfa6c3533ceb5e5,KXU3MAX-27-5.5,Will US unemployment reach at least 5.5% in 2026?,How high will unemployment get in 2026? (Before 2027),0.1275,0.2200,true,0.0925,true,true,true,apparent_fee_clearing_gap,scope_mismatch,Different resolution criteria on unemployment rates.,Economics,195626,1,true
0x7de7918ba7be54764ec10958af792776d0dc2f77bff0d8aaaeac7c6f97015b77,KXBOND-30-JOS,Josh O'Connor announced as next James Bond?,Next James Bond film: Actor cast as James Bond (Before 2030),0.0480,0.1400,true,0.0920,true,true,true,apparent_fee_clearing_gap,scope_mismatch,Different resolution criteria regarding casting announcement timing.,Entertainment,1593,9799,true
0xcdde3052a795eaa094058fdf0f30ce714b4918394ae6168cb458b39286e75d4f,KXFRENCHPRES-27-GDAR,Will Gérald Darmanin be on the ballot for the 2027 French presidential election?,Who will win the 2027 French presidential election? — Gérald Darmanin,0.1015,0.0100,true,0.0915,true,true,false,topical_overlap,,Different resolution criteria regarding winning vs being on the ballot.,Elections,3198,1,true
0x79d770fb1d3186b5f35985b68b48bf572aa787d3d6223dc639e9750a5425c49b,KXLEADERMLBSTEALS-26-JCHI,Will Jazz Chisholm Jr. lead the MLB in stolen bases for the 2026 regular season?,Pro Baseball Steals Leader — Jazz Chisholm Jr.,0.0190,0.1100,true,0.0910,true,true,true,semantic_survivor,semantic_survivor,"Same contract, directly comparable, with a real exploitable mispricing.",Sports,165,453,true
0x7ad94044984dc24b373898d09b826a3c7ac1987dbed375671c010fd947443350,KXFRENCHPRES-27-OFAU,Will Olivier Faure advance to the second round of the next French presidential election?,Who will win the 2027 French presidential election? — Olivier Faure,0.1020,0.0110,true,0.0910,true,true,false,topical_overlap,,Different election rounds and criteria.,Elections,129,1,true
0x7b0ed36d5d86756b0f854dd2d5a721c951c2e2c6273c63b00c837b1842bb62e4,KXUSAEXPANDTERRITORY-26JUL01,Will US annex any territory in 2026?,Will the US acquire any new territory? (By 2029),0.0950,0.0040,true,0.0910,false,true,false,topical_overlap,,Different resolution deadlines and criteria.,Politics,152785,649,true
0x412535c5ddf88d4dd7b488511683a7baf2cbbdaf8401d2ec7c358aafcf6dd334,KXWC1HTOTAL-26JUN30FRASWE-1,France vs. Sweden: France 1st Half O/U 0.5,France vs Sweden: First Half Total (FRA vs SWE (Jun 30)),0.7100,0.8000,true,0.0900,true,true,true,semantic_survivor,semantic_survivor,"Same event, directly comparable with a real exploitable mispricing.",Sports,1891,3214,true
0x2e9c45aa9894de09464ae53735627c50702a56c3f39d3507fcde975529976148,KXMLBPLAYOFFS-26-SEA,Will the Seattle Mariners clinch a spot in the 2026 MLB Postseason?,Pro Baseball Playoff Qualifiers (2026),0.6900,0.7800,true,0.0900,true,true,true,apparent_fee_clearing_gap,scope_mismatch,Different resolution criteria for postseason qualification.,Sports,712,35373,true
0xc7ff07d0ba25546cfd1d7090f41ac9de3fcc33835d7d8708cfe5d50a6bcbb6cf,KXWC2HBTTS-26JUL01BELSEN-BTTS,Belgium vs. Senegal: Both Teams to Score in Second Half,Belgium vs Senegal: Second Half BTTS (BEL vs SEN (Jul 1)),0.2400,0.3300,true,0.0900,true,true,true,apparent_fee_clearing_gap,scope_mismatch,Different resolution criteria for scoring in the second half.,Sports,9,106,true
0x6a716bd92d12dfb7ecaecc0bb7b7c010a3aabb345dfb914b7fb369c27d06036f,KXVALORANTMAP-26JUL020700BBLEDG-2-BBL,Valorant: EDward Gaming vs BBL Esports - Map 2 Winner,BBL Esports vs. EDward Gaming: Map 2 — BBL Esports,0.4500,0.5400,true,0.0900,true,true,true,semantic_survivor,semantic_survivor,"Same match and criteria, clear exploitable mispricing.",Sports,153,468,true
0x0f1ba179a3f467e4fcb89fd8872390edfd32d97816706c5961376fde55cd62a2,KXTOKENLAUNCH-27JAN01-RABB,"Will Rabby launch a token by December 31, 2027?","Who will launch a token this year? (Before Jan 1, 2027)",0.3300,0.2400,true,0.0900,true,true,false,topical_overlap,,Different deadlines and resolution criteria.,Crypto,26879,555,true
0x45998358437b4682800643a503c9be4227b65e6f36475ea65bc4d9b44d6fcf34,KXWCMOF-26JUN30FRASWE-ET,France vs. Sweden: Will the Match Go to Extra Time?,France vs Sweden: Method of Finish — Either team to advance in Extra Time,0.1700,0.0800,true,0.0900,true,true,false,topical_overlap,,Different resolution criteria regarding advancing teams.,Sports,304,117,true
0x418facc67d42c3902480056ab7cfa2de3c2e517cb655ed45b7dbb5c265b89596,KXPFAPOY-2526-DRIC,Will Declan Rice win the 2026 PFA Player of the Year?,PFA Player of the Year? — Declan Rice,0.0700,0.1600,true,0.0900,true,true,true,validated_same_contract,validated_same_contract,Same event and criteria for PFA Player of the Year.,Sports,39571,37333,true
0xb00fb98fbd7fcff8cebced51ecedd86ac3a9d0f2f53708a0cb1861b60d40efa9,KXNBAROY-27-CWIL,Will Caleb Wilson win the 2026-27 NBA Rookie of the Year?,Pro Basketball Rookie of the Year Winner — Caleb Wilson,0.1000,0.1900,true,0.0900,true,true,true,validated_same_contract,validated_same_contract,Same event and criteria regarding Rookie of the Year.,Sports,1597,1977,true
0x293a15dc69de092ea5f669af2a0207d7b9dbf32b8e53eae53cdea7785d915747,KXARREST-27JAN-JZAP,Will José Luis Rodríguez Zapatero be arrested before 2027?,Who will be arrested before 2027? (Before Jan 2027),0.1700,0.2600,true,0.0900,true,true,true,validated_same_contract,validated_same_contract,Same event and criteria regarding Zapatero's arrest.,Politics,10219,1996,true
0xf2924613881a3d3ad213c0aa2f868d7b1f7e163820d2ca1004b365094887b342,KXHOUSETURNOUT-26NOV03-105,Will there be between 105m and 110m votes cast in the 2026 U.S. House of Representatives midterm elections?,2026 2026 Midterms: U.S. House turnout? — 105 to 109.99 million,0.0040,0.0940,true,0.0900,false,true,true,dropped_degenerate,dropped_degenerate,Same event with aligned vote ranges.,Elections,448,29,true
0xee74a3f8a02405007d794784fbe54422f59bab577b62da38631022f3b13de8e1,KXWC2HTOTAL-26JUL01BELSEN-3,Belgium vs. Senegal: Senegal O/U 2.5,Belgium vs Senegal: Second Half Total (BEL vs SEN (Jul 1)),0.0900,0.1800,true,0.0900,true,true,false,topical_overlap,,Different resolution criteria (1H vs 2H goals),Sports,942,9,true
0x57f88a360914b7100ce8c7a48a4150e103c8de070068a12918bdf3b235e1825c,KXWCTEAMLEADGOAL-26ESP-GAVI6,Will Gavi score a goal at the 2026 FIFA World Cup?,Spain: Goal Leader — Gavi,0.2300,0.1400,true,0.0900,true,true,false,topical_overlap,,Different resolution criteria regarding goal scoring.,Sports,3025,22,true
0x7e098cd8c93f6601a19af0c1ffcd5a1c810a5f79e87416a1d15377e0706d1618,KXFM30YMTG-26DEC31-T5.75,"Will the U.S. 30-year Fixed-Rate Mortgage hit 5.70% (LOW) by December 31, 2026?",Freddie Mac 30Y fixed-rate mortgage average below 5.75% in 2026? (2026),0.2200,0.1300,true,0.0900,true,true,false,topical_overlap,,Different thresholds for mortgage rates.,Economics,6923,5118,true
0xebe00b10145cbf65440226981cb63de173c96fe83ec4a2cdf9155acb2a3d42c4,KXOPENAILEADLEFT-28JAN01B-GSX,Will Goldman Sachs or any of its underwriting affiliates serve as the lead underwriter in OpenAI's initial public offering?,Which bank will lead OpenAI's IPO? — Goldman Sachs,0.6800,0.7700,true,0.0900,true,true,true,validated_same_contract,validated_same_contract,Both ask about Goldman Sachs as lead underwriter.,Financials,4513,2282,true
0x381418b7b9b254e359e1bdac5811c3a137c245e1a449376a475a6cde8eeb1bf7,KXWC2HTOTAL-26JUL01ENGCOD-1,England vs. DR Congo: 2nd Half O/U 0.5,England vs Congo DR: Second Half Total (ENG vs COD (Jul 1)),0.7500,0.8400,true,0.0900,true,true,true,validated_same_contract,validated_same_contract,Same event and criteria for total goals in 2nd half.,Sports,14,8,true
0x6522024c060166830e53a48b0db1cab9296601a8539ab005124db5e4bf50a303,KXIPOANTHROPIC-DATE-27APR01,Anthropic IPO before 2027?,When will Anthropic officially announce an IPO? (Anthropic),0.7600,0.8500,true,0.0900,true,true,false,topical_overlap,,Different deadlines for IPO confirmation.,Companies,352987,2041,true
0x7831787b7a76057a1ee173071484b63294a19a8c654c6c1c0a12a807c9160982,KXMLBPLAYOFFS-26-HOU,Will the Houston Astros clinch a spot in the 2026 MLB Postseason?,Pro Baseball Playoff Qualifiers (2026),0.3200,0.4100,true,0.0900,true,true,false,topical_overlap,,Different resolution criteria for postseason qualification.,Sports,1045,17768,true
0x19e50e776af2a77ab639e100e618d6d6e1ce24ba13309ce8d031afa8258402af,KXLEADERWNBAAST-26-SIONESCU20,Will Sabrina Ionescu have the highest assists per game in the WNBA 2026 regular season?,Women's Pro Basketball Assists Per Game Leader — Sabrina Ionescu,0.0105,0.1000,true,0.0895,true,true,true,validated_same_contract,validated_same_contract,Both markets focus on Sabrina Ionescu's assists.,Sports,474,2,true
0x37fc579523224c3622f2b578268233eaed29dabd7b08d476f74ea5a1a0f33261,KXTOPAI-27-JAN01-BAID,Will Baidu have the top AI model at the end of June 2026?,Which companies will have a top-ranked AI model this year? (In 2026),0.0005,0.0900,true,0.0895,false,true,false,topical_overlap,,Different resolution criteria and ranking sources.,Science and Technology,23215,986,true
0x94d08baa1c18020cd133bb5eb7486001ad4336bb6a488f8ad34b679af1b58a88,KXTOPAI-27-JAN01-BAID,Will Baidu have the best AI model at the end of June 2026?,Which companies will have a top-ranked AI model this year? (In 2026),0.0005,0.0900,true,0.0895,false,true,false,topical_overlap,,Different resolution criteria and ranking sources.,Science and Technology,543358,986,true
0x66135710406fb193043ec2b40faf6c48e4b3327552b366c4f67e6d4d8d35c7b0,KXWCTEAMLEADGOAL-26SUI-DNDOYE14,Will a player representing Switzerland be the top goalscorer at the 2026 FIFA World Cup?,Switzerland: Goal Leader — Dan Ndoye,0.0015,0.0900,true,0.0885,false,true,true,dropped_degenerate,dropped_degenerate,"Same event, criteria, and alignment for top goalscorer.",Sports,19033,95,true
0xe8f6bff34996217c533756d90902bb2b2a3c01601f63e96c8d3c3015fc80102b,KXCHGDPYOY-26JUL15-T6.0,Will China GDP growth in Q2 2026 be at least 6.1%?,China GDP growth rate YoY for Q2 2026 (Q2 2026),0.0015,0.0900,true,0.0885,false,true,true,dropped_degenerate,dropped_degenerate,Both markets assess China GDP growth for Q2 2026.,Economics,8218,0,true
0x25e5aa2e19c63b003f3e3c28aafc171126c360b3df8bea7d8de6d2c4e75c9db3,KXTOPAI-27-JAN01-BAID,Will Baidu have the best AI model at the end of July 2026?,Which companies will have a top-ranked AI model this year? (In 2026),0.0015,0.0900,true,0.0885,false,true,false,topical_overlap,,Different ranking criteria and deadlines.,Science and Technology,152306,986,true
0x003a3c3fac9b5da99f4f2f27fc4e180d24980c152589e1b13d6e89276257d04a,KXWTAMATCH-26JUN29KUDSAM-KUD,Will Polina Kudermetova advance to the Semifinals in Ladies' Singles at Wimbledon 2026?,Kudermetova vs Samsonova — Polina Kudermetova,0.4785,0.3900,true,0.0885,true,true,false,topical_overlap,,Different match stage and criteria for resolution.,Sports,475,481,true
0xf1d098558ccec97a39dbf83d86e7deca6320e9de40b1c8e1d5d13678bdfae30b,KXTOPAI-27-JAN01-BAID,Will Baidu have the best Chinese AI model at the end of June 2026?,Which companies will have a top-ranked AI model this year? (In 2026),0.0020,0.0900,true,0.0880,false,true,false,topical_overlap,,Different ranking criteria and deadlines.,Science and Technology,18948,986,true
0x8a1b8ba89dcc18b6c871d493854e41625ddb3f3197e61a879514f2b567c21fcb,KXSONGRELEASE-27JAN01-NIC,Will Nicki Minaj release a new song in 2026?,Who will release a new song this year? (2026),0.8920,0.9800,true,0.0880,true,true,false,topical_overlap,,Different resolution criteria for song vs album.,Entertainment,582,605,true
0xfa9f31ee9de9bdd91bc6d4729487a7facbc13cb8ca346d8228e8baf231ba6aa5,KXMINASGOV-26OCT04-MSIM,Will Mateus Simões win the 2026 Minas Gerais gubernatorial election?,Minas Gerais Governor winner? — Mateus Simões,0.0625,0.1500,true,0.0875,true,true,true,validated_same_contract,validated_same_contract,Same event and criteria for resolution.,Elections,3400,34,true
0x4168c55800f52740c0ca9c326569455ecd66075071e2825f4f4938bed2fafff4,KXMOPRIMARY-06R26-NSCH,Will Nathanael Schultz be the Republican nominee for MO-06?,MO-06 Republican nominee? — Nathanael Schultz,0.0325,0.1200,true,0.0875,true,true,true,validated_same_contract,validated_same_contract,Same event and criteria regarding the nomination.,Elections,563,20,true
0x4f330fc689830668acf7d6e6e24dcd7450dc0387855f63aecbfac64b6d458650,KXFED-26JUL-T4.50,Will the Fed’s upper bound reach 4.5% or higher before 2027?,"Fed funds rate after Jul 2026 meeting? (On Jul 29, 2026)",0.0970,0.0100,true,0.0870,true,true,false,topical_overlap,,Different thresholds for resolution criteria.,Economics,19341,28,true
0x9beb023f95d83c9046eae91130938636d449beb93d18a1c537026c8531e83302,KXLCPIMAXYOY-27-P5,Will South African inflation be greater than 5.0% in 2026?,How high will inflation get this year? (In 2026),0.2160,0.1290,true,0.0870,true,true,false,topical_overlap,,Different resolution criteria for inflation measurement.,Economics,6088,10878,true
0x8a8e093b25d7909ae01e944e746a1dee88801224fcff001c1c890ca43e2a66e1,KXCODINGMODEL-26DEC-GOOG,Will Google have the best AI model at the end of July 2026?,Which AI company will have the best coding model at the end of 2026? — Google,0.1165,0.0300,true,0.0865,true,true,false,topical_overlap,,Different ranking criteria and deadlines.,Science and Technology,170089,4398,true
0x4594f6224e36d92dc169c8d5800e93a272bc47df1d05d6ef58fe1eb17cbbbe5e,KXTOPAI-27-JAN01-BAID,Will Baidu have the best AI Agent at the end of June 2026?,Which companies will have a top-ranked AI model this year? (In 2026),0.0045,0.0900,true,0.0855,false,true,false,topical_overlap,,Different ranking criteria and deadlines.,Science and Technology,2582,986,true
